lang,period,url,stars,description
JS,daily,https://github.com/wg-easy/wg-easy,"12,647",The easiest way to run WireGuard VPN + Web-based Admin UI.
JS,daily,https://github.com/Koenkk/zigbee2mqtt,"11,446","Zigbee 🐝 to MQTT bridge 🌉, get rid of your proprietary Zigbee bridges 🔨"
JS,daily,https://github.com/github/docs,"15,746",The open-source repo for docs.github.com
JS,daily,https://github.com/toncenter/tonweb,424,JavaScript SDK for TON (The Open Network)
JS,daily,https://github.com/mediacms-io/mediacms,"2,501","MediaCMS is a modern, fully featured open source video and media CMS, written in Python/Django and React, featuring a REST API."
JS,daily,https://github.com/chartjs/Chart.js,"63,888",Simple HTML5 Charts using the <canvas> tag
JS,daily,https://github.com/4ian/GDevelop,"7,397","🎮 Open-source, cross-platform 2D/3D/multiplayer game engine designed for everyone."
JS,daily,https://github.com/LeCoupa/awesome-cheatsheets,"38,395","👩‍💻👨‍💻 Awesome cheatsheets for popular programming languages, frameworks and development tools. They include everything you should know in one single file."
JS,daily,https://github.com/openwrt/luci,"6,066",LuCI - OpenWrt Configuration Interface
JS,daily,https://github.com/iptv-org/iptv,"80,872",Collection of publicly available IPTV channels from all over the world
JS,daily,https://github.com/adrianhajdin/project_3D_developer_portfolio,"5,417",The most impressive websites in the world use 3D graphics and animations to bring their content to life. Learn how to build your own ThreeJS 3D Developer Portfolio today!
JS,daily,https://github.com/CodeWithHarry/Sigma-Web-Dev-Course,"4,900",Source Code for Sigma Web Development Course
JS,weekly,https://github.com/facebook/create-react-app,"102,181",Set up a modern web app by running one command.
JS,weekly,https://github.com/sampotts/plyr,"25,991","A simple HTML5, YouTube and Vimeo player"
JS,weekly,https://github.com/pmndrs/drei,"7,805",🥉 useful helpers for react-three-fiber
JS,weekly,https://github.com/nodejs/node,"105,055",Node.js JavaScript runtime ✨🐢🚀✨
JS,weekly,https://github.com/langflow-ai/langflow,"19,912","⛓️ Langflow is a visual framework for building multi-agent and RAG applications. It's open-source, Python-powered, fully customizable, model and vector store agnostic."
JS,weekly,https://github.com/ciiiii/cloudflare-docker-proxy,834,A docker registry proxy run on cloudflare worker.
JS,weekly,https://github.com/OpenCTI-Platform/opencti,"5,134",Open Cyber Threat Intelligence Platform
JS,weekly,https://github.com/liriliri/eruda,"18,041",Console for mobile browsers
JS,weekly,https://github.com/tangly1024/NotionNext,"6,518","使用 NextJS + Notion API 实现的，支持多种部署方案的静态博客，无需服务器、零门槛搭建网站，为Notion和所有创作者设计。 (A static blog built with NextJS and Notion API, supporting multiple deployment options. No server required, zero threshold to set up a website. Designed for Notion and all creators.)"
JS,weekly,https://github.com/songquanpeng/one-api,"15,985","OpenAI 接口管理 & 分发系统，支持 Azure、Anthropic Claude、Google PaLM 2 & Gemini、智谱 ChatGLM、百度文心一言、讯飞星火认知、阿里通义千问、360 智脑以及腾讯混元，可用于二次分发管理 key，仅单可执行文件，已打包好 Docker 镜像，一键部署，开箱即用. OpenAI key management & redistribution system, using a single API for all LLMs, and features an English UI."
JS,weekly,https://github.com/denysdovhan/wtfjs,"34,556",🤪 A list of funny and tricky JavaScript examples
JS,weekly,https://github.com/sudheerj/reactjs-interview-questions,"37,777",List of top 500 ReactJS Interview Questions & Answers....Coding exercise questions are coming soon!!
JS,weekly,https://github.com/SBoudrias/Inquirer.js,"19,636",A collection of common interactive command line user interfaces.
JS,weekly,https://github.com/max32002/tixcraft_bot,"2,280",MaxBot open source code bot
JS,monthly,https://github.com/Asabeneh/30-Days-Of-JavaScript,"41,648","30 days of JavaScript programming challenge is a step-by-step guide to learn JavaScript programming language in 30 days. This challenge may take more than 100 days, please just follow your own pace. These videos may help too:https://www.youtube.com/channel/UC7PNRuno1rzYPb1xLa4yktw"
