url,stars,description
https://github.com/IrisShaders/Iris,"3,197",A modern shaders mod for Minecraft compatible with existing OptiFine shader packs
https://github.com/GrimAnticheat/Grim,981,"Fully async, multithreaded, predictive, open source, 3.01 reach, 1.005 timer, 0.01% speed, 99.99% antikb, ""bypassable"" 1.8-1.20 anticheat."
https://github.com/constanline/XQuickEnergy,"1,217",
https://github.com/Stirling-Tools/Stirling-PDF,"29,500",#1 Locally hosted web application that allows you to perform various operations on PDF files
https://github.com/PaperMC/Velocity,"1,672","The modern, next-generation Minecraft server proxy."
https://github.com/CatVodTVOfficial/TVBoxOSC,"7,943",真的没有QQ群、QQ频道、论坛。打包分发注意开源协议，保留出处，不守规矩就不要搞。
https://github.com/RikkaApps/Shizuku-API,858,The API and the developer guide for Shizuku and Sui.
https://github.com/ReChronoRain/HyperCeiler,"1,874",MIUI & HyperOS enhancement module - Make MIUI & HyperOS Great Again!
https://github.com/SkriptLang/Skript,"1,016","Skript is a Spigot plugin which allows server admins to customize their server easily, but without the hassle of programming a plugin or asking/paying someone to program a plugin for them."
https://github.com/unicode-org/cldr,868,The home of the Unicode Common Locale Data Repository
https://github.com/ViaVersion/ViaVersion,"1,185",Allows the connection of newer clients to older server versions for Minecraft servers.
https://github.com/Grasscutters/Grasscutter,"15,848",A server software reimplementation for a certain anime game.
https://github.com/dropwizard/dropwizard,"8,475",A damn simple library for building production-ready RESTful web services.
https://github.com/google/guava,"49,658",Google core libraries for Java
https://github.com/xiaojieonly/Ehviewer_CN_SXJ,"11,959",ehviewer，用爱发电，快乐前行
https://github.com/runtimeverification/k,429,K Framework Tools 7.0
https://github.com/confluentinc/ksql,"5,866",The database purpose-built for stream processing applications.
https://github.com/tencentmusic/supersonic,"1,437",SuperSonic is the next-generation BI platform that integrates Chat BI (powered by LLM) and Headless BI (powered by semantic layer) paradigms.
https://github.com/TeamNewPipe/NewPipe,"29,412",A libre lightweight streaming front-end for Android.
https://github.com/spring-projects/spring-boot,"73,538",Spring Boot
https://github.com/MeteorDevelopment/meteor-client,"1,973",Based Minecraft utility mod.
https://github.com/dataease/dataease,"16,193",🔥 人人可用的开源数据可视化分析工具，帆软、Tableau 等商业 BI 工具的开源替代。
https://github.com/gunnarmorling/1brc,"5,578",1️⃣🐝🏎️ The One Billion Row Challenge -- A fun exploration of how quickly 1B rows from a text file can be aggregated with Java
https://github.com/alibaba/DataX,"15,438",DataX是阿里云DataWorks数据集成的开源版本。
https://github.com/alibaba/spring-cloud-alibaba,"27,556",Spring Cloud Alibaba provides a one-stop solution for application development for the distributed solutions of Alibaba middleware.
https://github.com/alibaba/COLA,"11,545",🥤 COLA: Clean Object-oriented & Layered Architecture
https://github.com/mywalkb/LSPosed_mod,"2,008",My changes to LSPosed
https://github.com/apple/pkl,"9,830",A configuration as code language with rich validation and tooling.
https://github.com/kekingcn/kkFileView,"10,185",Universal File Online Preview Project based on Spring-Boot
https://github.com/provectus/kafka-ui,"8,929",Open-Source Web UI for Apache Kafka Management
https://github.com/hkhcoder/vprofile-project,172,
https://github.com/WuKongOpenSource/WukongCRM-11.0-JAVA,"5,941",悟空CRM-基于Spring Cloud Alibaba微服务架构 +vue ElementUI的前后端分离CRM系统
https://github.com/PaperMC/Paper,"9,339","The most widely used, high performance Minecraft server that aims to fix gameplay and mechanics inconsistencies"
https://github.com/kunal-kushwaha/DSA-Bootcamp-Java,"15,932","This repository consists of the code samples, assignments, and notes for the Java data structures & algorithms + interview preparation bootcamp of WeMakeDevs."
https://github.com/keycloak/keycloak,"20,859",Open Source Identity and Access Management For Modern Applications and Services
https://github.com/PojavLauncherTeam/PojavLauncher,"6,072",A Minecraft: Java Edition Launcher for Android and iOS based on Boardwalk. This repository contains source code for Android platform.
https://github.com/termux/termux-app,"32,785",Termux - a terminal emulator application for Android OS extendible by variety of packages.
https://github.com/apache/iceberg,"5,848",Apache Iceberg
https://github.com/flyway/flyway,"7,910",Flyway by Redgate • Database Migrations Made Easy.
https://github.com/GeyserMC/Geyser,"4,585",A bridge/proxy allowing you to connect to Minecraft: Java Edition servers with Minecraft: Bedrock Edition.
https://github.com/TheAlgorithms/Java,"57,551",All Algorithms implemented in Java
https://github.com/thingsboard/thingsboard,"16,106","Open-source IoT Platform - Device management, data collection, processing and visualization."
https://github.com/datastrato/gravitino,654,"World's most powerful open data catalog for building a high-performance, geo-distributed and federated metadata lake."
https://github.com/krahets/hello-algo,"79,137","《Hello 算法》：动画图解、一键运行的数据结构与算法教程。支持 Python, Java, C++, C, C#, JS, Go, Swift, Rust, Ruby, Kotlin, TS, Dart 代码。简体版和繁体版同步更新，English version ongoing"
https://github.com/LSPosed/LSPatch,"6,317",LSPatch: A non-root Xposed framework extending from LSPosed
https://github.com/IzzelAliz/Arclight,"1,421",A Bukkit(1.19/1.20) server implementation in modding environment using Mixin. ⚡
https://github.com/prestodb/presto,"15,739",The official home of the Presto distributed SQL query engine for big data
https://github.com/runelite/runelite,"4,662",Open source Old School RuneScape client
https://github.com/jeecgboot/JeecgBoot,"38,407",🔥「企业级低代码平台」前后端分离架构SpringBoot 2.x/3.x，SpringCloud，Ant Design&Vue3，Mybatis，Shiro，JWT。强大的代码生成器让前后端代码一键生成，无需写任何代码! 引领新的开发模式OnlineCoding->代码生成->手工MERGE，帮助Java项目解决70%重复工作，让开发更关注业务，既能快速提高效率，帮助公司节省成本，同时又不失灵活性。
https://github.com/cabaletta/baritone,"6,845",google maps for block game
https://github.com/apereo/cas,"10,758",Apereo CAS - Identity & Single Sign On for all earthlings and beyond.
